refname,colonisz,invasd,total,alien,nonnative,neobiota,nonindigenous,introduced,naturalized,weed,pest,exotic,n_obs,refnum,invasive_species,trophic_invader,response_var,habitat_type,study_type,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding.Sources,Funding.notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english,yi,vi,control_type,dataset,NMDS1full_text,NMDS2full_text,FWS_NOAA,EPA_USDA_conserv,citationsyr,sentiment
shulse2013,0.000917431,0.001146789,4360,0,0.000229358,0,0,0.00206422,0,0,0,0,1,127,Gambusia affinis,Omnivore,Abundance,Lake,Manipulative,14,0,0,0,1,0,1,"United States Environmental Protection Agency Region VII Grant CD-98769101-0, a Missouri Department of Conservation Wildlife Diversity Fund Grant and a Missouri Department of Transportation Research and Development Grant (RI 07-005)",,Journal of Applied Ecology,Conservation,2013,4.754,2013,USA,0,0,0,0,North America,shulse,1,-1.38,0.39,NA,gallardo,-0.237978867,0.48091712,0,1,4,0.168791346
shulse2013,0.000917431,0.001146789,4360,0,0.000229358,0,0,0.00206422,0,0,0,0,1,127,Gambusia affinis,Omnivore,Diversity,Lake,Manipulative,14,0,0,0,1,0,1,"United States Environmental Protection Agency Region VII Grant CD-98769101-0, a Missouri Department of Conservation Wildlife Diversity Fund Grant and a Missouri Department of Transportation Research and Development Grant (RI 07-005)",,Journal of Applied Ecology,Conservation,2013,4.754,2013,USA,0,0,0,0,North America,shulse,1,-1.16,0.22,NA,gallardo,-0.237978867,0.48091712,0,1,4,0.168791346
shurin2009,0,0,4635,0,0,0,0,0,0,0,0,0,1,128,Lepomis macrochirus,Predator,Abundance,Lake,Mesocosm,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0,3.15,1.65,NA,gallardo,-1.286552379,-0.731532803,0,1,18.93333333,0.05080349
shurin2009,0,0,4635,0,0,0,0,0,0,0,0,0,1,128,Lepomis macrochirus,Predator,Diversity,Lake,Mesocosm,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0,-2.5,1.23,NA,gallardo,-1.286552379,-0.731532803,0,1,18.93333333,0.05080349
shurin2009,0,0,4635,0,0,0,0,0,0,0,0,0,1,128,Notonecta undulata,Predator,Abundance,Lake,Mesocosm,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0,2.39,1.16,NA,gallardo,-1.286552379,-0.731532803,0,1,18.93333333,0.05080349
shurin2009,0,0,4635,0,0,0,0,0,0,0,0,0,1,128,Notonecta undulata,Predator,Diversity,Lake,Mesocosm,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0,-2.78,1.4,NA,gallardo,-1.286552379,-0.731532803,0,1,18.93333333,0.05080349
song2015,0,0.004260898,3051,0,0.000327761,0,0,0,0,0,0,0,2,214,Phragmites australis,Primary-producer,Diversity,Lake,Observational,3,1,0,0,0,0,0,NRF (ERC 2013-067218,,Plant and Soil,General,2015,2.969,2015,Korea,0,0,1,0,Asia,song,0,-0.575737223,0.589374299,uninvaded,new,0.692133447,-0.139249917,0,0,2,0.040558431
song2015,0,0.004260898,3051,0,0.000327761,0,0,0,0,0,0,0,3,214,Phragmites australis,Primary-producer,Physiochemistry,Lake,Observational,3,1,0,0,0,0,0,NRF (ERC 2013-067218,,Plant and Soil,General,2015,2.969,2015,Korea,0,0,1,0,Asia,song,0,0.413049194,0.502348921,uninvaded,new,0.692133447,-0.139249917,0,0,2,0.040558431
stewart1994,0.000251889,0,3970,0,0,0,0,0,0,0,0,0,1,130,Cercopagis pengoi,Predator,Diversity,Lake,Observational,207,1,1,0,0,0,0,"Canada-Ontario Agreement, Great Lakes Fishery Commission, and the National Sciences and Engineering Research Council",,Journal of Great Lakes Research,Ecosystem,2010,1.305,2010,USA,0,0,0,0,North America,stewart_b,1,0.45,0.42,NA,gallardo,-0.551987587,-0.541142079,1,0,31.84615385,0.157921297
stewart2010,0,0.005258413,6656,0,0,0,0,0,0,0,0,0,1,129,Cercopagis pengoi,Predator,Diversity,Lake,Observational,23,1,1,0,0,0,0,(1) Canada-Ontario Agreement (2) Great Lakes Fishery Commision (3) National Sciences and Engineering Research Council,NA,Journal of Great Lakes Research,Ecosystem,1994,0.694,1997,USA,0,0,0,0,North America,stewart_a,1,0.84,0.46,NA,gallardo,0.335080838,-0.588608082,1,0,1.022222222,0.014855575
stewart2010,0,0.005258413,6656,0,0,0,0,0,0,0,0,0,2,129,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,23,1,1,0,0,0,0,(1) Canada-Ontario Agreement (2) Great Lakes Fishery Commision (3) National Sciences and Engineering Research Council,NA,Journal of Great Lakes Research,Ecosystem,1994,0.694,1997,USA,0,1,0,0,North America,stewart_a,1,2.775598086,0.71584928,NA,gallardo,0.335080838,-0.588608082,1,0,1.022222222,0.014855575
stiers2011,0,0.015103339,3774,0.001589825,0,0,0,0.000264971,0,0.001059883,0,0.001324854,1,131,Hydrocotyle ranunculoides,Primary-producer,Diversity,Lake,Observational,54,0,0,0,0,1,0,"äóÖALIEN IMPACTäó» financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0,-4.11,0.53,NA,gallardo,1.145956585,-0.144742873,0,1,9.818181818,-0.051075313
stiers2011,0,0.015103339,3774,0.001589825,0,0,0,0.000264971,0,0.001059883,0,0.001324854,1,131,Ludwigia grandiflora,Primary-producer,Diversity,Lake,Observational,54,0,0,0,0,1,0,"äóÖALIEN IMPACTäó» financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0,-7.83,1.41,NA,gallardo,1.145956585,-0.144742873,0,1,9.818181818,-0.051075313
stiers2011,0,0.015103339,3774,0.001589825,0,0,0,0.000264971,0,0.001059883,0,0.001324854,1,131,Myriophyllum aquaticus,Primary-producer,Diversity,Lake,Observational,54,0,0,0,0,1,0,"äóÖALIEN IMPACTäó» financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0,-3.69,0.5,NA,gallardo,1.145956585,-0.144742873,0,1,9.818181818,-0.051075313
strayer2003,0,0,3587,0,0,0,0,0.000836353,0,0,0,0,2,132,Trapa natans,Primary-producer,Abundance,River,Observational,90,0,0,0,0,0,1,Hudson River Foundation,,Canadian Journal of Fisheries and Aquatic Sciences,General,2003,2.432,2003,USA,0,0,0,0,North America,strayer,1,0.209454545,0.507130967,NA,gallardo,-0.886868127,0.423744347,0,1,6.666666667,0.095627073
strayer2004,0,0.000303168,6597,0.000303168,0,0,0,0.000151584,0,0,0,0,6,76,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,134,0,0,0,0,0,1,Hudson River Foundation,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2004,1.801,2004,USA,0,1,0,0,North America,strayer,1,0.336458696,0.193686316,NA,gallardo,0.402310113,-0.702643663,0,1,10.72,0.070067948
strecker2006,0,0.00183756,5442,0,0,0,0,0,0,0,0,0,2,134,Bythotrephes longimanus,Predator,Abundance,Lake,Observational,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1,-1.069382716,0.449965705,NA,gallardo,0.621076062,-0.635778571,1,1,6.19047619,0.08345314
strecker2006,0,0.00183756,5442,0,0,0,0,0,0,0,0,0,2,134,Bythotrephes longimanus,Predator,Diversity,Lake,Observational,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1,-0.927594937,0.444089169,NA,gallardo,0.621076062,-0.635778571,1,1,6.19047619,0.08345314
strecker2006,0,0.00183756,5442,0,0,0,0,0,0,0,0,0,1,134,Bythotrephes longimanus,Predator,Physiochemistry,Lake,Observational,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1,-1.47,0.46,NA,gallardo,0.621076062,-0.635778571,1,1,6.19047619,0.08345314
strecker2008,0,0.001825188,4931,0,0.000405597,0,0.000202799,0.000202799,0,0,0,0,4,133,Bythotrephes longimanus,Predator,Abundance,Lake,Observational,63,0,0,0,0,0,1,"Tibor T. Polgar Fellowship program (a joint program of the Hudson River Foundation, the New York State Department of Environmental Conservation, and the Hudson River National Estuarine Research Reserve) and the New York State Department of Environmental Conservation",,Freshwater Biology,Ecosystem,2008,2.704,2008,USA,0,0,0,0,North America,strecker,1,-1.373962544,0.473112678,NA,gallardo,0.657270395,-0.521894331,0,1,7.411764706,0.019886628
strecker2011,0,0.004355401,5740,0,0.000174216,0,0,0,0,0,0,0,1,135,Bythotrephes longimanus,Predator,Abundance,Lake,Observational,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1,-0.93,0.26,NA,gallardo,0.567820106,-0.574869984,1,0,3.090909091,0.065337317
strecker2011,0,0.004355401,5740,0,0.000174216,0,0,0,0,0,0,0,4,135,Bythotrephes longimanus,Predator,Physiochemistry,Lake,Observational,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1,0.096994921,0.239223319,NA,gallardo,0.567820106,-0.574869984,1,0,3.090909091,0.065337317
sylvester2007,0,0.001368925,4383,0.000228154,0,0,0,0.000456308,0,0,0,0.000456308,1,136,Limnoperla fortunei,Filter-collector,Abundance,Estuary,Manipulative,29,1,0,0,0,0,0,"(1) UBA X096, (2) PICT 25275","grant from Argentina government, general science grant",Hydrobiologia,General,2007,1.201,2007,Argentina,0,0,0,0,Central and South America,sylvester,0,-0.39,0.41,NA,gallardo,-0.173370301,-0.306877269,0,0,3.052631579,0.044384007
taylor2010,0,0.005876822,4254,0.000940291,0.000235073,0,0,0.001175364,0,0.000470146,0,0,1,137,Caulerpa taxifolia,Primary-producer,Abundance,Estuary,Manipulative,19,1,0,0,0,0,0,"(1) ARC Discovery Grant, (2) Hermon Slade Foundation Grant, (3) NSW AMSA student award ",NA,Marine Ecology Progress Series,Ecosystem,2010,2.483,2010,Australia,0,0,0,0,Australia and New Zealand,taylor,1,-5.42,1.72,NA,gallardo,0.405491939,-0.399626469,0,0,2.923076923,0.019597185
taylor2010,0,0.005876822,4254,0.000940291,0.000235073,0,0,0.001175364,0,0.000470146,0,0,1,137,Caulerpa taxifolia,Primary-producer,Diversity,Estuary,Manipulative,19,1,0,0,0,0,0,"(1) ARC Discovery Grant, (2) Hermon Slade Foundation Grant, (3) NSW AMSA student award ",NA,Marine Ecology Progress Series,Ecosystem,2010,2.483,2010,Australia,0,0,0,0,Australia and New Zealand,taylor,1,-2.33,0.55,NA,gallardo,0.405491939,-0.399626469,0,0,2.923076923,0.019597185
thyrring2013,0,0.007583418,1978,0,0,0,0.000505561,0,0,0.001516684,0,0,4,138,Batillaria australis,Filter-collector,Diversity,Estuary,Observational,5,1,0,1,0,0,0,"(1) Oticon Fonden, (2) Rising Star travel grant from the Australian National Network in Marine Science, (3) Australian Research Council",,Helgoland Marine Research,Ecosystem,2013,1.408,2013,Australia,0,0,0,0,Australia and New Zealand,thyrring,1,0.5275,0.05,NA,gallardo,0.595926116,-0.277661098,1,0,1.428571429,0.054501675
tonkin2014,0,0.007371007,4884,0,0,0,0,0.0004095,0,0,0.002047502,0,2,217,Gambusia holbrooki,Predator,Abundance,Lake,Manipulative,1,0,1,0,0,0,0,Native Fish Strategy section of the Murray-Darling Basin Authority,,Austral Ecology,General,2014,1.837,2014,Germany,0,0,0,0,Europe,tonkin,0,-0.266956593,0.406155494,native species,new,0.433471098,-0.127736044,1,0,0.4,0.065794934
trebitz2007,0,0.008657302,6122,0,0.000163345,0,0,0,0,0.000653381,0,0.012087553,1,139,Lythrum salicaria,Primary-producer,Diversity,Lake,Observational,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,0,0,North America,trebitz,1,-0.27,0.08,NA,gallardo,0.927830313,0.155161133,0,1,4.736842105,0.107875278
trebitz2007,0,0.008657302,6122,0,0.000163345,0,0,0,0,0.000653381,0,0.012087553,1,139,Phragmites australis,Primary-producer,Diversity,Lake,Observational,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,1,0,North America,trebitz,1,0.43,0.07,NA,gallardo,0.927830313,0.155161133,0,1,4.736842105,0.107875278
trebitz2007,0,0.008657302,6122,0,0.000163345,0,0,0,0,0.000653381,0,0.012087553,1,139,Typha sp.,Primary-producer,Diversity,Lake,Observational,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,0,0,North America,trebitz,1,0.31,0.22,NA,gallardo,0.927830313,0.155161133,0,1,4.736842105,0.107875278
trometer1999,0,0,1754,0,0,0,0,0,0,0,0,0,9,78,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,27,0,0,0,0,0,1,"Sandusky Biological Station, U.S. Geological Survery Biological Resources Division",NA,North American Journal of Fisheries Management,Conservation,1999,0.948,2003,USA,0,1,0,0,North America,trometer,1,0.273052353,0.262178582,NA,gallardo,-1.327641745,-1.00287944,0,1,1.542857143,0.147935198
tsunoda2010,0,0.002258793,3099,0.004840271,0.000645369,0,0,0.002258793,0,0,0,0.001936108,1,140,Micropterus salmoides,Predator,Diversity,Lake,Manipulative,10,1,0,0,0,0,1,"(1) Research for Restoring Ecosystem and Environment from Oshu City govt, (2) Grant-in-Aid for Scientific Research (19658088 and 20-3522)",,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2010,1.968,2010,Japan,0,0,0,0,Asia,tsunoda,0,-0.42,0.71,NA,gallardo,0.381204322,0.143305483,0,1,1.538461538,0.012044084
tsunoda2010,0,0.002258793,3099,0.004840271,0.000645369,0,0,0.002258793,0,0,0,0.001936108,1,140,Micropterus salmoides,Predator,Diversity,Lake,Observational,10,1,0,0,0,0,1,"(1) Research for Restoring Ecosystem and Environment from Oshu City govt, (2) Grant-in-Aid for Scientific Research (19658088 and 20-3522)",,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2010,1.968,2010,Japan,0,0,0,0,Asia,tsunoda,0,-0.54,0.57,NA,gallardo,0.381204322,0.143305483,0,1,1.538461538,0.012044084
vanbocxlaer2015,0,0.013456091,2824,0,0.000354108,0,0,0,0,0,0,0,2,218,Melanoides tuberculata,Omnivore,Abundance,Lake,Observational,4,1,0,0,0,0,0,"(1) Flanders Research Foundation, (2) the Leopold III-Fund, (3) the Belgian American Educational Foundation, (4) a Peter Buck Fellowship of the Smithsonian Institution, and (5) an Alexander von Humboldt Fellowship to B.V.B., and (6) DFG Grants AL 1076/6-2, 7-1, 8-1 to C.A",,Hydrobiologia,General,2015,2.051,2015,Germany,0,0,0,0,Europe,vanbocxlaer,0,-1.138197532,0.342972467,uninvaded,new,0.782188209,-0.112815735,0,0,2.666666667,0.060472722
vazquez-luis2008,0,0.001918334,3649,0.000548095,0,0,0,0.000274048,0,0.001918334,0,0,2,141,Caulerpa taxifolia,Primary-producer,Abundance,Estuary,Observational,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ’Ån de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0,-0.733157895,0.660781037,NA,gallardo,0.532455173,-0.453731563,0,0,6.235294118,0.132798261
vazquez-luis2008,0,0.001918334,3649,0.000548095,0,0,0,0.000274048,0,0.001918334,0,0,2,141,Caulerpa taxifolia,Primary-producer,Diversity,Estuary,Observational,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ’Ån de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0,-0.416357388,0.721872327,NA,gallardo,0.532455173,-0.453731563,0,0,6.235294118,0.132798261
vazquez-luis2009,0,0.002796551,4291,0,0,0,0,0.000932184,0,0.000699138,0,0.000466092,4,142,Caulerpa taxifolia,Primary-producer,Abundance,Estuary,Observational,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ’Ån de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0,1.407088396,0.528234444,NA,gallardo,0.072879221,-0.140228009,0,0,4.933333333,0.175243412
vazquez-luis2009,0,0.002796551,4291,0,0,0,0,0.000932184,0,0.000699138,0,0.000466092,4,142,Caulerpa taxifolia,Primary-producer,Diversity,Estuary,Observational,37,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ’Ån de Alicante",city institute of culture,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,Spain,0,0,0,0,Europe,vazquez-luis,0,1.695753044,0.60215388,NA,gallardo,0.072879221,-0.140228009,0,0,4.933333333,0.175243412
volta2013,0,0.000398565,5018,0.000199283,0.002590674,0,0,0.000597848,0,0,0.000199283,0,4,143,Abramis brama,Predator,Physiochemistry,Lake,Observational,7,1,0,1,1,0,1,"(1) WISER (Water bodies in Europe: Integrative Systems to assess Ecological status and Recovery), (2) European Union 7th Framework Programme, Theme 6 (Environment including Climate Change, contract No. 226273; project REFRESH, CIRCE, CRES, CLEAR), (3) LIFE08 ENV/ IT/000413 INHABIT project, (4) The Danish Council for Independent Research: Natural Sciences (272-08-0406), (5) Fondazione Comunitaria del VCO ",,Biological Invasions,Invasions,2013,2.716,2013,UK,0,0,0,0,Europe,volta,1,0.900144823,0.355773728,NA,gallardo,-0.055229553,0.510828111,1,1,2,0.071209842
waajen2016,0,0.000475059,6315,0.000316706,0,0,0,0,0,0,0,0,1,220,Dreissena bugensis),Filter-collector,Abundance,Lake,Mesocosm,2,0,0,0,0,0,1,"(1) Water Authority Brabantse Delta, (2) Bureau Waardenburg BV Consultants for Environment and Ecology, (3) Wageningen University",,Ecological Engineering,General,2016,2.74,2015,Netherlands,0,1,0,0,Europe,waajen,0,-3.040776573,1.077895135,no species,new,-0.76399965,-0.100683167,0,1,4,0.047992538
waajen2016,0,0.000475059,6315,0.000316706,0,0,0,0,0,0,0,0,2,220,Dreissena bugensis),Filter-collector,Physiochemistry,Lake,Mesocosm,2,0,0,0,0,0,1,"(1) Water Authority Brabantse Delta, (2) Bureau Waardenburg BV Consultants for Environment and Ecology, (3) Wageningen University",,Ecological Engineering,General,2016,2.74,2015,Netherlands,0,1,0,0,Europe,waajen,0,-0.452485699,0.507950366,no species,new,-0.76399965,-0.100683167,0,1,4,0.047992538
wang2015,0,0.008126306,4307,0,0,0,0,0,0,0,0,0,2,153,Phragmites australis,Primary-producer,Physiochemistry,Lake,Observational,6,1,0,0,0,0,0,(1) National Science Foundation of China (2) Fujian Provincial Department of Education Foundation (3) the Program for Innovative Research Team at Fujian Normal University (4) Key Sciences and Technology Project of Fujian Province (5) European Research Council Synergy Grant (6) Spanish Government grant (7) Catalan Government Grant,(1) (41371127) (2) (JA13081) (3) (IRTL1205) (4) (2014R1034-1) (5) ERC-2013-SyG-610028 IMBALANCE-P (6) CGL2013-48074-P (7) SGR 2014-274.,Plant Science,General,2015,1.49,2015,China,0,0,1,0,Asia,wang,0,0.157725763,0.289577066,native species,new,0.524097914,-0.179167359,0,0,4,0.01416392
wang2016a,0,0.002354128,5947,0.000672608,0,0,0,0,0,0,0,0,4,154,Phragmites australis,Primary-producer,Physiochemistry,Lake,Observational,0,1,0,0,0,0,0,(1) National Science Foundation of China (2) Fujian Provincial Department of Education Foundation (3) European Research Council Synergy Grant (4) Spanish Government grant (5) Catalan Government Grant,(1) (31000209) (2) (JA13081) (3) ERC-2013-SyG-610028 IMBALANCE-P (4) (CGL2013-48074-P) (5) (SGR 2014-274).,Wetlands,Ecosystem,2016,1.504,2015,China,0,0,1,0,Asia,wang,0,0.298046653,0.435287489,native species,new,-0.04604091,-0.092954042,0,0,0,0.058048276
webb2016,0,0.003882553,4121,0,0,0,0,0,0,0.001213298,0,0,1,155,Myriophyllum spicatum,Primary-producer,Abundance,Lake,Manipulative,0,0,0,0,0,0,1,Aquatic Ecosystem Restoration Foundation,,Journal of Aquatic Plant Management,Conservation,2016,0.257,2015,USA,0,0,0,0,North America,webb,1,0.00324314,0.500000657,before-after invasion,new,0.259736376,0.032767921,0,1,0,0.060990024
wernberg2004,0,0.001170618,3417,0,0,0,0,0.000585309,0,0,0,0,4,144,Sargassum muticum,Primary-producer,Abundance,Estuary,Observational,55,0,0,0,0,0,0,NA,NA,Helgoland Marine Research,Ecosystem,2004,0.861,2004,Denmark,0,0,0,0,Europe,wernberg,0,0.922470423,0.334845269,NA,gallardo,-0.470515775,-0.210458702,0,0,4.4,0.106471941
wilson2009,0.00022041,0.00066123,4537,0,0,0,0,0.00044082,0,0,0,0.010138858,4,145,Myriophyllum spicatum,Primary-producer,Abundance,Lake,Observational,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1,0.343606557,0.234695478,NA,gallardo,0.529189427,0.74494665,0,0,2.533333333,0.12255094
wilson2009,0.00022041,0.00066123,4537,0,0,0,0,0.00044082,0,0,0,0.010138858,1,145,Myriophyllum spicatum,Primary-producer,Diversity,Lake,Observational,19,1,0,0,0,0,0,(1) NSERC,NA,Canadian Journal of Fisheries and Aquatic Sciences,General,2009,1.951,2009,Canada,0,0,0,0,North America,wilson,1,-0.36,0.51,NA,gallardo,0.529189427,0.74494665,0,0,2.533333333,0.12255094
winandy2015,0,0.000211149,4736,0.000211149,0,0,0,0.001055743,0,0,0.000422297,0,1,162,Carassius auratus,Predator,Abundance,Lake,Manipulative,7,1,0,0,0,0,0,(1) Fonds de la Recherche Scientifique (2) University of Liege,(1) FNRS under grant number J.008.13 (2) Fonds Speciaux grant number C11/23.,Animal Behaviour,General,2016,3.169,2015,Belgium,0,0,0,0,Europe,winandy,0,-4.491363583,1.173847785,uninvaded,new,-0.665985066,1.034389682,0,0,14,0.136555225
windham1999,0,0.000234247,4269,0,0,0,0,0,0,0,0,0,1,146,Phragmites australis,Primary-producer,Abundance,Estuary,Observational,207,0,0,1,0,0,0,"(1) fellowship from Rutgers University Marine Field Station, (2) Marion Johnson Fellowship from the Graduate School of Rutgers University",NA,Estuaries,Ecosystem,1999,1.331,1999,USA,0,0,1,0,North America,windham,1,11.64,4.97,NA,gallardo,-0.55617554,-0.213877802,1,0,11.82857143,0.065566363
winton2002,0,0,3245,0.002773498,0,0,0,0.000924499,0,0.000924499,0,0,2,147,several fish spp.,Predator,Abundance,Lake,Manipulative,17,1,0,0,0,0,0,"(1) New Zealand Foundation for Research, Science and Technology (Contract no. C01X0021), (2) Hamilton City Council.",NA,New Zealand Journal of Marine and Freshwater Research,Ecosystem,2002,0.628,2002,New Zealand,0,0,0,0,Australia and New Zealand,winton,1,-0.9256,0.656658206,NA,gallardo,-0.7676813,0.552517278,0,0,1.172413793,0.038694092
wittmann2012,0.000834028,0.005560189,3597,0,0.000556019,0,0,0.000556019,0,0,0,0,2,148,Corbicula fluminea,Filter-collector,Abundance,Lake,Manipulative,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1,0.425,0.346410162,NA,gallardo,0.244150878,-0.16062622,0,1,1.777777778,0.026458949
wittmann2012,0.000834028,0.005560189,3597,0,0.000556019,0,0,0.000556019,0,0,0,0,2,148,Corbicula fluminea,Filter-collector,Diversity,Lake,Manipulative,8,0,0,0,0,0,1,"(1) Southern Nevada Public Lands Management Act, (2) Lahontan Regional Water Quality Control Board, (3) Nevada Division of State Lands",NA,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2012,1.917,2012,USA,0,0,0,0,North America,wittmann,1,2.569101124,0.464951369,NA,gallardo,0.244150878,-0.16062622,0,1,1.777777778,0.026458949
yang2016,0,0.000449539,4449,0,0,0,0,0.00022477,0,0,0,0,2,160,Spartina alterniflora,Primary-producer,Physiochemistry,Lake,Observational,3,1,0,0,0,0,0,(1) National BasicResearch Program of China,(1) grant no. 2013CB430401,Ecological Engineering,General,2016,2.74,2015,China,0,0,0,1,Asia,yang,0,1.780798571,0.316816553,native species,new,0.241410542,-0.382462113,0,0,6,0.076759611
yozzo2012,0,0.001747234,3434,0,0,0,0,0,0,0.000291206,0,0,2,149,Phragmites australis,Primary-producer,Diversity,River,Observational,7,0,0,0,0,0,1,(1) Hudson River Research Grant Program of the Hudson River Foundation,NA,Esuaries and Coasts,Ecosystem,2012,2.56,2012,USA,0,0,1,0,North America,yozzo,1,-1.135,0.070710678,NA,gallardo,-0.197899268,-0.095610631,0,1,1.555555556,0.084863266
