sort_num,refnum,refname,invasive_species,trophic_invader,response_var,response_fxnlgrp,habitat_type,study_type,es_num,es_num2,smd,var,SMD calculation notes,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding Sources,Funding notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english
43,52,green2013a,Crassostrea gigas,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Manipulative,118,87,1.22,0.31,,8,0,0,0,1,0,0,"project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Marine Ecology Progress Series,Ecosystem,2013,2.64,2013,Ireland,0,0,0,0,Europe,green,1
44,52,green2013a,Crassostrea gigas,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Manipulative,118,87,1.48,0.34,,8,0,0,0,1,0,0,"project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Marine Ecology Progress Series,Ecosystem,2013,2.64,2013,Ireland,0,0,0,0,Europe,green,1
53,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,119,88,0.57,0.54,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
54,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,119,88,0.46,0.52,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
55,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,119,88,0.46,0.52,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
56,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,119,88,0.42,0.52,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
49,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,1.14,0.65,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
50,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.57,0.54,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
51,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,1.12,0.65,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
52,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.41,0.52,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
57,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.47,0.53,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
58,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.49,0.53,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
59,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.45,0.52,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
60,53,green2013b,Crassostrea gigas,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,120,88,0.5,0.53,,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1
599,54,greenfield2007,Eichhornia crassipes,Primary-producer,Physiochemistry,Nutrients-N,Lake,Manipulative,121,89,-0.29,0.51,,33,0,0,0,0,0,1,California State Water Resources Control Board (Agreement #01-130-250-0),,Estuaries and Coasts,Ecosystem,2007,1.124,2007,USA,0,0,0,0,North America,greenfield,1
598,54,greenfield2007,Eichhornia crassipes,Primary-producer,Physiochemistry,Nutrients-P,Lake,Manipulative,122,89,0.68,0.55,,33,0,0,0,0,0,1,California State Water Resources Control Board (Agreement #01-130-250-0),,Estuaries and Coasts,Ecosystem,2007,1.124,2007,USA,0,0,0,0,North America,greenfield,1
597,54,greenfield2007,Eichhornia crassipes,Primary-producer,Physiochemistry,OM,Lake,Manipulative,123,89,1.47,0.75,,33,0,0,0,0,0,1,California State Water Resources Control Board (Agreement #01-130-250-0),,Estuaries and Coasts,Ecosystem,2007,1.124,2007,USA,0,0,0,0,North America,greenfield,1
600,54,greenfield2007,Eichhornia crassipes,Primary-producer,Physiochemistry,Turbidity,Lake,Manipulative,124,89,0.66,0.55,,33,0,0,0,0,0,1,California State Water Resources Control Board (Agreement #01-130-250-0),,Estuaries and Coasts,Ecosystem,2007,1.124,2007,USA,0,0,0,0,North America,greenfield,1
347,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,0.32,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
348,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,0.42,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
349,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-0.88,0.38,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
350,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-0.18,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
351,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-2.54,0.72,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
352,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-2.21,0.63,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
353,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,0.03,0.33,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
354,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,0.26,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
355,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-0.38,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
356,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-0.35,0.34,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
357,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-2.76,0.79,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
358,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,5.86,2.41,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
359,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.74,0.52,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
360,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,2.08,0.59,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
361,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.28,0.43,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
362,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.7,0.51,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
363,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.43,0.46,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
364,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.37,0.45,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
365,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-1.93,0.56,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
366,55,mcshane2007,Agosia chrysogater,Predator,Abundance,Benthic Invertebrates,River,Manipulative,125,90,-3.53,1.09,,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1
609,56,hager2004,Lythrum salicaria,Primary-producer,Abundance,Macrophytes,Lake,Observational,126,91,-0.4,0.06,,23,1,0,0,0,0,0,Natural Sciences and Engineering Research Council of Canada (NSERC),,Canadian Journal of Botany,General,2007,0.985,2007,Canada,0,0,0,0,North America,hager,1
608,56,hager2004,Lythrum salicaria,Primary-producer,Diversity,Macrophytes,Lake,Observational,127,92,-1.4,0.07,,23,1,0,0,0,0,0,Natural Sciences and Engineering Research Council of Canada (NSERC),,Canadian Journal of Botany,General,2007,0.985,2007,Canada,0,0,0,0,North America,hager,1
290,57,hansen2013,Orconectes rusticus,Omnivore,Abundance,Benthic Invertebrates,Lake,Observational,128,93,0.02,0.4,Fig. 5b (all inverts density per m^2),22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1
287,57,hansen2013,Orconectes rusticus,Omnivore,Abundance,Macrophytes,Lake,Observational,129,93,-0.33,0.25,Fig. 3a,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1
288,57,hansen2013,Orconectes rusticus,Omnivore,Abundance,Macrophytes,Lake,Observational,129,93,-0.48,0.26,Fig. 3b,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1
289,57,hansen2013,Orconectes rusticus,Omnivore,Abundance,Macrophytes,Lake,Observational,129,93,-1.78,0.38,Fig. 3c,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1
291,57,hansen2013,Orconectes rusticus,Omnivore,Diversity,Benthic Invertebrates,Lake,Observational,130,94,-0.02,0.4,Fig. 5a? - should be labeled abundance here?,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1
425,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Benthic Invertebrates,Lake,Observational,131,95,-1.4,0.12,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
426,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Benthic Invertebrates,Lake,Observational,131,95,0.58,0.1,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
433,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Fish,Lake,Observational,132,95,1.27,0.12,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
434,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Fish,Lake,Observational,132,95,4.34,0.34,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
427,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-0.37,0.1,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
428,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-0.93,0.11,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
429,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-0.39,0.1,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
430,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-2.08,0.15,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
431,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-1.26,0.12,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
432,58,hayden2013,Gymnocephalus cernuus,Predator,Abundance,Zooplankton,Lake,Observational,133,95,-3.69,0.27,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
483,58,hayden2013,Perca fluvialitis,Predator,Abundance,Zooplankton,Lake,Observational,134,96,-0.11,0.1,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
484,58,hayden2013,Perca fluvialitis,Predator,Abundance,Zooplankton,Lake,Observational,134,96,0.34,0.1,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
485,58,hayden2013,Perca fluvialitis,Predator,Abundance,Zooplankton,Lake,Observational,134,96,-2.94,0.21,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
486,58,hayden2013,Perca fluvialitis,Predator,Abundance,Zooplankton,Lake,Observational,134,96,-11.13,1.72,,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0
97,59,haynes2005,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,135,97,4,2.16,,41,0,0,0,0,0,1,New York Great Lakes Research Consortium,,North American Benthological Society,Ecosystem,2005,1.85,2005,USA,0,1,0,0,North America,haynes,1
98,59,haynes2005,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,135,97,10.37,10.82,,41,0,0,0,0,0,1,New York Great Lakes Research Consortium,,North American Benthological Society,Ecosystem,2005,1.85,2005,USA,0,1,0,0,North America,haynes,1
702,60,hedge2000,Spartina anglica,Primary-producer,Physiochemistry,OM,Estuary,Observational,136,98,0.48,0.21,,132,0,0,0,0,0,0,None listed,,Austral Ecology,General,2000,0.44,2000,Australia,0,0,0,1,Australia and New Zealand,hedge,1
703,60,hedge2000,Spartina anglica,Primary-producer,Physiochemistry,OM,Estuary,Observational,136,98,-1.13,0.24,,132,0,0,0,0,0,0,None listed,,Austral Ecology,General,2000,0.44,2000,Australia,0,0,0,1,Australia and New Zealand,hedge,1
512,61,herbst2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,River,Observational,137,99,0.28,0.1,,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1
513,61,herbst2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,River,Observational,137,99,-0.17,0.1,,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1
514,61,herbst2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,River,Observational,137,99,-0.28,0.1,,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1
